# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,
# retrieved: 2020-02-12 03:23:56 EST       (nadww01),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
#    USGS 01632900 SMITH CREEK NEAR NEW MARKET, VA,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 01632900,,,,,,,
#            TS   parameter     Description,,,,,,,
#        146482       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius,,,,
#        146484       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI 6136]
#        146485       00300     Dissolved oxygen, water, unfiltered, milligrams per liter,,,,
#        217800       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), [YSI EXO]
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#        ,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
# ,,,,,,,
"agency_cd	site_no	datetime	tz_cd	146482_00095	146482_00095_cd	146484_63680	146484_63680_cd	146485_00300	146485_00300_cd",,,,,,,
"USGS	01632900	2017-02-24 14:15	EST	496	A	0.7	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-24 14:30	EST	497	A	0.9	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-24 14:45	EST	496	A	0.7	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-24 15:00	EST	497	A	0.7	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-24 15:15	EST	496	A	0.8	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-24 15:30	EST	496	A	0.9	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-24 15:45	EST	496	A	1.0	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-24 16:00	EST	496	A	1.2	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-24 16:15	EST	496	A	0.9	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-24 16:30	EST	496	A	1.0	A	11.5	A",,,,,,,
"USGS	01632900	2017-02-24 16:45	EST	495	A	0.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-02-24 17:00	EST	495	A	0.8	A	11.3	A",,,,,,,
"USGS	01632900	2017-02-24 17:15	EST	496	A	1.1	A	11.2	A",,,,,,,
"USGS	01632900	2017-02-24 17:30	EST	496	A	0.9	A	11.1	A",,,,,,,
"USGS	01632900	2017-02-24 17:45	EST	496	A	1.2	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-24 18:00	EST	496	A	0.9	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-24 18:15	EST	495	A	1.2	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-24 18:30	EST	495	A	1.4	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-24 18:45	EST	491	A	1.4	A	10.5	A",,,,,,,
"USGS	01632900	2017-02-24 19:00	EST	494	A	1.2	A	10.4	A",,,,,,,
"USGS	01632900	2017-02-24 19:15	EST	491	A	1.2	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-24 19:30	EST	492	A	1.3	A	10.2	A",,,,,,,
"USGS	01632900	2017-02-24 19:45	EST	491	A	2.2	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-24 20:00	EST	491	A	1.6	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-24 20:15	EST	491	A	1.3	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-24 20:30	EST	490	A	1.4	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-24 20:45	EST	490	A	2.4	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-24 21:00	EST	489	A	2.1	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-24 21:15	EST	489	A	1.6	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-24 21:30	EST	488	A	1.5	A	9.6	A",,,,,,,
"USGS	01632900	2017-02-24 21:45	EST	487	A	1.5	A	9.6	A",,,,,,,
"USGS	01632900	2017-02-24 22:00	EST	488	A	2.3	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-24 22:15	EST	486	A	2.1	A	9.4	A",,,,,,,
"USGS	01632900	2017-02-24 22:30	EST	487	A	1.5	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-24 22:45	EST	487	A	2.2	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-24 23:00	EST	487	A	2.0	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-24 23:15	EST	487	A	1.4	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-24 23:30	EST	487	A	1.8	A	9.0	A",,,,,,,
"USGS	01632900	2017-02-24 23:45	EST	487	A	2.0	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-25 00:00	EST	487	A	1.5	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-25 00:15	EST	488	A	1.8	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-25 00:30	EST	489	A	2.0	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-25 00:45	EST	487	A	1.8	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 01:00	EST	488	A	1.4	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 01:15	EST	488	A	2.4	A	8.5	A",,,,,,,
"USGS	01632900	2017-02-25 01:30	EST	488	A	1.4	A	8.4	A",,,,,,,
"USGS	01632900	2017-02-25 01:45	EST	489	A	1.8	A	8.4	A",,,,,,,
"USGS	01632900	2017-02-25 02:00	EST	492	A	1.6	A	8.3	A",,,,,,,
"USGS	01632900	2017-02-25 02:15	EST	491	A	1.8	A	8.3	A",,,,,,,
"USGS	01632900	2017-02-25 02:30	EST	491	A	1.7	A	8.2	A",,,,,,,
"USGS	01632900	2017-02-25 02:45	EST	492	A	1.6	A	8.2	A",,,,,,,
"USGS	01632900	2017-02-25 03:00	EST	492	A	4.1	A	8.1	A",,,,,,,
"USGS	01632900	2017-02-25 03:15	EST	491	A	1.8	A	8.1	A",,,,,,,
"USGS	01632900	2017-02-25 03:30	EST	492	A	1.8	A	8.1	A",,,,,,,
"USGS	01632900	2017-02-25 03:45	EST	493	A	2.1	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 04:00	EST	490	A	1.6	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 04:15	EST	489	A	1.7	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 04:30	EST	490	A	2.2	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 04:45	EST	493	A	1.5	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 05:00	EST	494	A	2.1	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 05:15	EST	496	A	2.0	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 05:30	EST	495	A	1.9	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 05:45	EST	495	A	1.5	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 06:00	EST	495	A	2.0	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 06:15	EST	496	A	1.6	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 06:30	EST	495	A	1.5	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 06:45	EST	494	A	1.5	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 07:00	EST	495	A	1.7	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 07:15	EST	495	A	1.3	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 07:30	EST	498	A	1.4	A	7.9	A",,,,,,,
"USGS	01632900	2017-02-25 07:45	EST	496	A	1.2	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 08:00	EST	500	A	1.1	A	8.0	A",,,,,,,
"USGS	01632900	2017-02-25 08:15	EST	497	A	1.2	A	8.1	A",,,,,,,
"USGS	01632900	2017-02-25 08:30	EST	498	A	1.1	A	8.2	A",,,,,,,
"USGS	01632900	2017-02-25 08:45	EST	499	A	1.1	A	8.4	A",,,,,,,
"USGS	01632900	2017-02-25 09:00	EST	499	A	1.0	A	8.5	A",,,,,,,
"USGS	01632900	2017-02-25 09:15	EST	499	A	1.1	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 09:30	EST	500	A	1.1	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 09:45	EST	500	A	1.0	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 10:00	EST	501	A	1.1	A	8.6	A",,,,,,,
"USGS	01632900	2017-02-25 10:15	EST	501	A	0.9	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-25 10:30	EST	501	A	0.8	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-25 10:45	EST	500	A	0.9	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-25 11:00	EST	501	A	1.0	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 11:15	EST	501	A	0.8	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 11:30	EST	503	A	0.8	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 11:45	EST	503	A	1.0	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-25 12:00	EST	503	A	1.0	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-25 12:15	EST	503	A	0.8	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-25 12:30	EST	503	A	0.9	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-25 12:45	EST	503	A	1.0	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 13:00	EST	504	A	0.9	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 13:15	EST	504	A	1.2	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 13:30	EST	504	A	1.0	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 13:45	EST	505	A	0.8	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-25 14:00	EST	505	A	0.9	A	9.6	A",,,,,,,
"USGS	01632900	2017-02-25 14:15	EST	505	A	1.1	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-25 14:30	EST	505	A	1.0	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 14:45	EST	505	A	0.8	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 15:00	EST	505	A	1.0	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-25 15:15	EST	505	A	1.1	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 15:30	EST	505	A	1.0	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 15:45	EST	506	A	1.1	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 16:00	EST	505	A	0.9	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 16:15	EST	505	A	1.1	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-25 16:30	EST	505	A	1.0	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-25 16:45	EST	504	A	0.9	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-25 17:00	EST	504	A	1.0	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-25 17:15	EST	504	A	0.9	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-25 17:30	EST	504	A	1.1	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 17:45	EST	504	A	0.9	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 18:00	EST	503	A	1.3	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-25 18:15	EST	503	A	0.9	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 18:30	EST	504	A	1.1	A	9.8	A",,,,,,,
"USGS	01632900	2017-02-25 18:45	EST	504	A	1.5	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-25 19:00	EST	503	A	1.6	A	9.6	A",,,,,,,
"USGS	01632900	2017-02-25 19:15	EST	503	A	2.1	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-25 19:30	EST	502	A	1.4	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-25 19:45	EST	502	A	1.6	A	9.4	A",,,,,,,
"USGS	01632900	2017-02-25 20:00	EST	501	A	1.6	A	9.4	A",,,,,,,
"USGS	01632900	2017-02-25 20:15	EST	501	A	1.4	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-25 20:30	EST	501	A	1.5	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-25 20:45	EST	500	A	1.6	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-25 21:00	EST	500	A	1.4	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 21:15	EST	499	A	1.7	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 21:30	EST	497	A	1.5	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-25 21:45	EST	497	A	1.7	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-25 22:00	EST	497	A	1.6	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-25 22:15	EST	497	A	1.9	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-25 22:30	EST	497	A	1.7	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-25 22:45	EST	497	A	1.6	A	9.0	A",,,,,,,
"USGS	01632900	2017-02-25 23:00	EST	496	A	1.6	A	9.0	A",,,,,,,
"USGS	01632900	2017-02-25 23:15	EST	495	A	1.5	A	9.0	A",,,,,,,
"USGS	01632900	2017-02-25 23:30	EST	495	A	1.6	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-25 23:45	EST	495	A	1.7	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 00:00	EST	495	A	1.7	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 00:15	EST	495	A	2.7	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 00:30	EST	495	A	1.8	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 00:45	EST	495	A	1.8	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 01:00	EST	494	A	1.6	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 01:15	EST	494	A	1.6	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 01:30	EST	494	A	1.5	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 01:45	EST	494	A	1.9	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 02:00	EST	494	A	1.8	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 02:15	EST	494	A	1.6	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 02:30	EST	494	A	1.8	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 02:45	EST	493	A	2.2	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 03:00	EST	494	A	1.6	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 03:15	EST	493	A	1.7	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 03:30	EST	493	A	1.6	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 03:45	EST	494	A	1.5	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 04:00	EST	493	A	1.7	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 04:15	EST	493	A	1.6	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 04:30	EST	494	A	1.9	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 04:45	EST	494	A	1.7	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 05:00	EST	494	A	1.6	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 05:15	EST	494	A	1.5	A	8.7	A",,,,,,,
"USGS	01632900	2017-02-26 05:30	EST	495	A	1.6	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 05:45	EST	495	A	1.7	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 06:00	EST	495	A	1.6	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 06:15	EST	495	A	1.7	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 06:30	EST	495	A	1.5	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 06:45	EST	495	A	1.5	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 07:00	EST	496	A	1.6	A	8.8	A",,,,,,,
"USGS	01632900	2017-02-26 07:15	EST	497	A	1.2	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 07:30	EST	498	A	1.2	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 07:45	EST	497	A	1.1	A	8.9	A",,,,,,,
"USGS	01632900	2017-02-26 08:00	EST	498	A	1.3	A	9.0	A",,,,,,,
"USGS	01632900	2017-02-26 08:15	EST	499	A	1.1	A	9.1	A",,,,,,,
"USGS	01632900	2017-02-26 08:30	EST	498	A	1.1	A	9.2	A",,,,,,,
"USGS	01632900	2017-02-26 08:45	EST	499	A	1.7	A	9.3	A",,,,,,,
"USGS	01632900	2017-02-26 09:00	EST	496	A	1.0	A	9.4	A",,,,,,,
"USGS	01632900	2017-02-26 09:15	EST	497	A	1.1	A	9.5	A",,,,,,,
"USGS	01632900	2017-02-26 09:30	EST	500	A	1.5	A	9.6	A",,,,,,,
"USGS	01632900	2017-02-26 09:45	EST	500	A	1.0	A	9.7	A",,,,,,,
"USGS	01632900	2017-02-26 10:00	EST	501	A	1.1	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-26 10:15	EST	501	A	1.0	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-26 10:30	EST	501	A	0.9	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-26 10:45	EST	501	A	1.2	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-26 11:00	EST	501	A	1.1	A	10.4	A",,,,,,,
"USGS	01632900	2017-02-26 11:15	EST	501	A	1.0	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-26 11:30	EST	502	A	1.0	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-26 11:45	EST	502	A	0.9	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-26 12:00	EST	502	A	0.8	A	11.0	A",,,,,,,
"USGS	01632900	2017-02-26 12:15	EST	502	A	0.8	A	11.1	A",,,,,,,
"USGS	01632900	2017-02-26 12:30	EST	503	A	0.7	A	11.2	A",,,,,,,
"USGS	01632900	2017-02-26 12:45	EST	503	A	0.7	A	11.3	A",,,,,,,
"USGS	01632900	2017-02-26 13:00	EST	503	A	0.7	A	11.4	A",,,,,,,
"USGS	01632900	2017-02-26 13:15	EST	503	A	1.1	A	11.5	A",,,,,,,
"USGS	01632900	2017-02-26 13:30	EST	502	A	1.0	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-26 13:45	EST	502	A	1.0	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-26 14:00	EST	502	A	0.9	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-26 14:15	EST	502	A	0.9	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-26 14:30	EST	503	A	0.9	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-26 14:45	EST	503	A	0.9	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 15:00	EST	503	A	0.9	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 15:15	EST	503	A	0.8	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 15:30	EST	503	A	0.7	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 15:45	EST	503	A	0.7	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 16:00	EST	504	A	0.8	A	11.9	A",,,,,,,
"USGS	01632900	2017-02-26 16:15	EST	504	A	0.8	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-26 16:30	EST	504	A	0.8	A	11.8	A",,,,,,,
"USGS	01632900	2017-02-26 16:45	EST	504	A	0.9	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-26 17:00	EST	504	A	0.9	A	11.7	A",,,,,,,
"USGS	01632900	2017-02-26 17:15	EST	504	A	1.0	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-26 17:30	EST	505	A	0.7	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-26 17:45	EST	505	A	0.8	A	11.5	A",,,,,,,
"USGS	01632900	2017-02-26 18:00	EST	504	A	0.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-02-26 18:15	EST	506	A	0.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-02-26 18:30	EST	506	A	0.8	A	11.3	A",,,,,,,
"USGS	01632900	2017-02-26 18:45	EST	506	A	0.8	A	11.2	A",,,,,,,
"USGS	01632900	2017-02-26 19:00	EST	504	A	1.1	A	11.2	A",,,,,,,
"USGS	01632900	2017-02-26 19:15	EST	505	A	0.9	A	11.1	A",,,,,,,
"USGS	01632900	2017-02-26 19:30	EST	506	A	1.1	A	11.0	A",,,,,,,
"USGS	01632900	2017-02-26 19:45	EST	506	A	1.4	A	11.0	A",,,,,,,
"USGS	01632900	2017-02-26 20:00	EST	506	A	1.4	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-26 20:15	EST	506	A	1.4	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-26 20:30	EST	505	A	1.4	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-26 20:45	EST	504	A	1.4	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-26 21:00	EST	504	A	1.4	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-26 21:15	EST	504	A	1.6	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-26 21:30	EST	504	A	1.3	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-26 21:45	EST	504	A	1.5	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-26 22:00	EST	503	A	1.5	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-26 22:15	EST	503	A	1.4	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-26 22:30	EST	502	A	1.5	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-26 22:45	EST	503	A	1.6	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-26 23:00	EST	503	A	1.6	A	10.5	A",,,,,,,
"USGS	01632900	2017-02-26 23:15	EST	502	A	1.5	A	10.5	A",,,,,,,
"USGS	01632900	2017-02-26 23:30	EST	502	A	1.4	A	10.5	A",,,,,,,
"USGS	01632900	2017-02-26 23:45	EST	502	A	1.4	A	10.4	A",,,,,,,
"USGS	01632900	2017-02-27 00:00	EST	502	A	1.4	A	10.4	A",,,,,,,
"USGS	01632900	2017-02-27 00:15	EST	502	A	1.2	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-27 00:30	EST	503	A	1.5	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-27 00:45	EST	503	A	1.3	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-27 01:00	EST	502	A	2.0	A	10.2	A",,,,,,,
"USGS	01632900	2017-02-27 01:15	EST	504	A	1.7	A	10.2	A",,,,,,,
"USGS	01632900	2017-02-27 01:30	EST	504	A	1.5	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 01:45	EST	504	A	2.0	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 02:00	EST	504	A	1.5	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 02:15	EST	503	A	1.5	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 02:30	EST	504	A	1.5	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 02:45	EST	504	A	1.6	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 03:00	EST	503	A	1.6	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 03:15	EST	504	A	1.4	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 03:30	EST	504	A	1.4	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 03:45	EST	504	A	1.7	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 04:00	EST	505	A	1.4	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 04:15	EST	505	A	1.5	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 04:30	EST	505	A	1.5	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 04:45	EST	505	A	1.5	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 05:00	EST	505	A	1.5	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 05:15	EST	505	A	1.7	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 05:30	EST	505	A	1.6	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 05:45	EST	505	A	1.4	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 06:00	EST	505	A	1.4	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 06:15	EST	505	A	1.4	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 06:30	EST	503	A	1.5	A	9.9	A",,,,,,,
"USGS	01632900	2017-02-27 06:45	EST	503	A	1.4	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 07:00	EST	504	A	1.8	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 07:15	EST	504	A	1.3	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 07:30	EST	504	A	1.2	A	10.0	A",,,,,,,
"USGS	01632900	2017-02-27 07:45	EST	505	A	1.4	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 08:00	EST	505	A	1.3	A	10.1	A",,,,,,,
"USGS	01632900	2017-02-27 08:15	EST	505	A	1.1	A	10.2	A",,,,,,,
"USGS	01632900	2017-02-27 08:30	EST	505	A	1.2	A	10.3	A",,,,,,,
"USGS	01632900	2017-02-27 08:45	EST	505	A	1.5	A	10.4	A",,,,,,,
"USGS	01632900	2017-02-27 09:00	EST	505	A	1.2	A	10.5	A",,,,,,,
"USGS	01632900	2017-02-27 09:15	EST	505	A	1.3	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-27 09:30	EST	503	A	1.3	A	10.6	A",,,,,,,
"USGS	01632900	2017-02-27 09:45	EST	507	A	1.8	A	10.7	A",,,,,,,
"USGS	01632900	2017-02-27 10:00	EST	506	A	1.2	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-27 10:15	EST	508	A	1.2	A	10.8	A",,,,,,,
"USGS	01632900	2017-02-27 10:30	EST	508	A	1.1	A	10.9	A",,,,,,,
"USGS	01632900	2017-02-27 10:45	EST	508	A	1.1	A	11.0	A",,,,,,,
"USGS	01632900	2017-02-27 11:00	EST	508	A	1.1	A	11.1	A",,,,,,,
"USGS	01632900	2017-02-27 11:15	EST	506	A	0.9	A	11.2	A",,,,,,,
"USGS	01632900	2017-02-27 11:30	EST	508	A	0.9	A	11.3	A",,,,,,,
"USGS	01632900	2017-02-27 11:45	EST	505	A	0.9	A	11.3	A",,,,,,,
"USGS	01632900	2017-02-27 12:00	EST	505	A	0.8	A	11.4	A",,,,,,,
"USGS	01632900	2017-02-27 12:15	EST	505	A	0.9	A	11.5	A",,,,,,,
"USGS	01632900	2017-02-27 12:30	EST	505	A	0.8	A	11.6	A",,,,,,,
"USGS	01632900	2017-02-27 12:45	EST	506	A	0.8	A	11.7	A",,,,,,,
